('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload675f1c62-8382-4fc0-903b-1feaa35ddf6a.jpg.296x216.jpg', '盛润锦绣城 温馨小三房 业主诚意卖 有钥匙随时看满五', '盛润锦绣城  ', '高楼层(共34层)板塔结合  -  五一公园', '175万', '单价20262元/平米')
('https://image1.ljcdn.com/410100-inspection/b74b88ed-7d8d-4fbf-af2d-edc2ac53375e.jpg.296x216.jpg', '乾宏领秀空间  电梯洋房双气简装两居室  满五唯一', '乾宏领秀  ', '中楼层(共15层)板楼  -  帝湖', '85万', '单价17284元/平米')
('https://image1.ljcdn.com/410100-inspection/675b09c8-d297-4656-b1ef-3fe5626d26d4.jpg.296x216.jpg', '正商百合里，温馨一楼带院，双气三房，看房随时，急卖', '百合里  ', '低楼层(共28层)塔楼  -  五龙口', '162万', '单价12756元/平米')
('https://image1.ljcdn.com/410100-inspection/64ccf968-e68b-4a30-b462-9f8a867f996f.jpg.296x216.jpg', '三环以内，朝南三房，次新小区，客厅朝南带阳台', '启福中原  ', '高楼层(共18层)板塔结合  -  儿童公园', '145万', '单价14216元/平米')
('https://image1.ljcdn.com/410100-inspection/7d6a32fe-9388-4b6f-94c2-8387b7441f4d.jpg.296x216.jpg', '中原路华山路   舒适两居    交通便利', '西苑小区  ', '6层板塔结合  -  交警二大队', '100万', '单价13088元/平米')
('https://image1.ljcdn.com/410100-inspection/71ece81b-a3ba-4abf-9cdd-23b6b2ab2413.jpg.296x216.jpg', '九龙城，标准小三房，锦艺城商圈，刚需必选', '九龙城龙栖尚都  ', '中楼层(共18层)板楼  -  五龙口', '125万', '单价15061元/平米')
('https://image1.ljcdn.com/410100-inspection/225fdb14-ca59-440c-b950-e5823f7d8e83.jpg.296x216.jpg', '全明方正两房户型，伊河路小 学，19中，滨河公园', '市直机关家属院  ', '高楼层(共7层)板楼  -  电力新村', '112万', '单价14359元/平米')
('https://image1.ljcdn.com/410100-inspection/673add77-ae32-4e4b-986a-3aa0472ba01c.jpg.296x216.jpg', '威尼斯三期 南北通透 满五年唯一两居室 两梯四户', '威尼斯水城  ', '中楼层(共18层)板塔结合  -  五龙口', '135万', '单价14674元/平米')
('https://image1.ljcdn.com/410100-inspection/36ac3186-5ddc-46dd-b527-18deea2d8951.jpg.296x216.jpg', '地铁口 五建西院 中间楼层 一梯两户 两卧南，通透两房', '五建西院  ', '中楼层(共6层)板楼  -  交警二大队', '110万', '单价13415元/平米')
('https://image1.ljcdn.com/410100-inspection/363722ca-6c3e-473d-985b-c02ae19d65e1.jpg.296x216.jpg', '中原万达商圈 10号地铁 多层 低楼层无 税南北通透', '豫花园  ', '低楼层(共6层)板楼  -  交警二大队', '126万', '单价13453元/平米')
('https://image1.ljcdn.com/410100-inspection/4ba50860-0426-434c-845f-ab1bf6115ca7.jpg.296x216.jpg', '凯田花园 成熟大社区 奢华大3房送入户花园 诚售！', '凯田花园  ', '低楼层(共25层)板楼  -  儿童公园', '235万', '单价15474元/平米')
('https://image1.ljcdn.com/410100-inspection/3784cbbd-5650-46ac-9229-543a95327f41.jpg.296x216.jpg', '此房稀-缺小三房，南北通透，价格便-宜', '湖光新苑  ', '中楼层(共11层)板塔结合  -  西流湖', '137万', '单价15394元/平米')
('https://image1.ljcdn.com/410100-inspection/4450602e-3329-4b1d-81e3-66489745ce6f.jpg.296x216.jpg', '正商明钻，精装双气三房，南北通透，视野好采光充足，', '正商明钻  ', '低楼层(共21层)板塔结合  -  五龙口', '187万', '单价14610元/平米')
('https://image1.ljcdn.com/410100-inspection/b0209af7-9ee6-47fc-b4a0-4e5a6ba76e9c.jpg.296x216.jpg', '纺织研究院，精装小两房，刚需过渡直接住，拎包入住。', '河南纺织研究院小区  ', '中楼层(共6层)暂无数据  -  月季公园', '76万', '单价13276元/平米')
('https://image1.ljcdn.com/410100-inspection/c7d61254-77ee-44d4-b5cd-202011aecfb1.jpg.296x216.jpg', '帝湖社区 桐柏路地铁口 环境好 均价低 南北通透户型', '帝湖西王府  ', '低楼层(共30层)暂无数据  -  帝湖', '176万', '单价13397元/平米')
('https://image1.ljcdn.com/410100-inspection/1bb8cfbc-2abc-4c64-909e-6271f18f348c.jpg.296x216.jpg', '西三环地铁口 水厂家属院 双气简装 一梯三户 均价低', '中原水厂家属院  ', '中楼层(共5层)板楼  -  交警二大队', '65万', '单价11481元/平米')
('https://image1.ljcdn.com/410100-inspection/ec8b0c50-4a16-44cf-9fdd-7765b72c3ba7.jpg.296x216.jpg', '地铁房桐柏路方圆经纬出售三房双卫户型，优质好房。', '方圆经纬花园  ', '中楼层(共27层)板楼  -  五一公园', '280万', '单价21549元/平米')
('https://image1.ljcdn.com/410100-inspection/28cfdbda-aae4-420c-bbb8-c2292ae1a83b.jpg.296x216.jpg', '房子位置百花路互助路，满二年，无增值税', '百花路35-46号  ', '高楼层(共6层)暂无数据  -  五一公园', '98万', '单价13612元/平米')
('https://image1.ljcdn.com/410100-inspection/49f84b11-3554-48d9-9c0e-42d200b08012.jpg.296x216.jpg', '华北石油局家属院 多层小两房  南北通透 公摊小', '华北石油家属院  ', '中楼层(共6层)暂无数据  -  儿童公园', '65万', '单价11426元/平米')
('https://image1.ljcdn.com/410100-inspection/d322636a-2a78-4b56-92f9-e37d451c3648.jpg.296x216.jpg', '大社区经典两房，户型南北通透，交通方便，', '宇通重工家属院  ', '高楼层(共7层)暂无数据  -  五龙口', '88万', '单价12155元/平米')
('https://image1.ljcdn.com/410100-inspection/e9a8a178-496e-4b93-9f2d-933ca0d2b88f.jpg.296x216.jpg', '华瑞紫光苑 交通方便 教育配套齐全 中装双气', '华瑞紫光苑  ', '中楼层(共6层)板楼  -  五龙口', '130万', '单价14131元/平米')
('https://image1.ljcdn.com/410100-inspection/f0d1c2de-3887-46ec-9156-3cac81db1ae1.jpg.296x216.jpg', '近地铁口，大三房，旁边滨河公园，看房方便', '市直机关家属院  ', '中楼层(共7层)板楼  -  电力新村', '170万', '单价16667元/平米')
('https://image1.ljcdn.com/410100-inspection/bf4420e3-660d-471a-8295-9c74a15c7dd2.jpg.296x216.jpg', '风和日丽  精装婚房  未入住  赠送家具家电  拎包入住', '风和日丽家园  ', '高楼层(共33层)板楼  -  五龙口', '135万', '单价17533元/平米')
('https://image1.ljcdn.com/410100-inspection/36e0fff9-38c9-4954-9b12-56064e8c862e.jpg.296x216.jpg', '龙腾西城 农业路高架,交通方便 小区环境优美', '龙腾西城  ', '高楼层(共33层)板塔结合  -  五龙口', '123万', '单价15186元/平米')
('https://image1.ljcdn.com/410100-inspection/c891c710-439d-4b47-9447-17f225d5d809.jpg.296x216.jpg', '诚售：绿都城 花园社区 双气房 使用面积大  上伊小', '绿都城  ', '高楼层(共6层)板楼  -  西流湖', '88万', '单价15012元/平米')
('https://image1.ljcdn.com/410100-inspection/1f6171ab-84bc-46a7-bf9b-3f1b5e869c04.jpg.296x216.jpg', '华山路淮河路单位家属院 阔气大3房 经典户型 随时看房', '华淮小区南院  ', '7层板楼  -  儿童公园', '150万', '单价11719元/平米')
('https://image1.ljcdn.com/410100-inspection/31637252-b360-454f-a037-9c742a528ef5.jpg.296x216.jpg', '秦岭路金苑小区，上73中，南北通透三房，120仅售144万', '金苑小区  ', '高楼层(共6层)暂无数据  -  儿童公园', '139万', '单价11530元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload285de86a-2adb-4818-9efd-97a6086fd702.jpg.296x216.jpg', '中原路沿线 裕达国贸后面 划片伊河路小.学 十九中', '中原中路215号院  ', '中楼层(共8层)暂无数据  -  郑州晚报社', '195万', '单价16957元/平米')
('https://image1.ljcdn.com/410100-inspection/46464511-3238-4524-90f3-ee4431f34b8b.jpg.296x216.jpg', '开元新城 多层三室两厅 业主急售', '开元新城  ', '高楼层(共7层)板楼  -  五龙口', '153万', '单价10685元/平米')
('https://image1.ljcdn.com/410100-inspection/0c1533bc-7552-4966-bb87-723909740654.jpg.296x216.jpg', '多层双气二楼，南北通透两房，客厅朝南，看房方便', '郑州市建委颖河路家属院  ', '低楼层(共7层)暂无数据  -  郑州晚报社', '138万', '单价14839元/平米')
('https://image1.ljcdn.com/410100-inspection/f6050cdf-2621-4d2a-be85-5a192eb47cb0.jpg.296x216.jpg', '五一公园旁，双气通透两室，简单装修，业主诚心出售', '前进路22-27号  ', '高楼层(共6层)暂无数据  -  汽车西站', '92万', '单价12958元/平米')
('https://image1.ljcdn.com/410100-inspection/6318208f-bbdc-4390-9809-47432d95e5e4.jpg.296x216.jpg', '急售三室阳光房 西三环湖光苑房', '湖光苑  ', '高楼层(共24层)塔楼  -  西流湖', '167万', '单价13975元/平米')
('https://image1.ljcdn.com/410100-inspection/5dad24a8-7af5-4f9d-b4e1-3b3e7e715283.jpg.296x216.jpg', '锦艺商圈，地铁口，互助路小，两室一厅，业主诚售', '电新社区  ', '高楼层(共7层)板塔结合  -  热电厂', '67万', '单价11855元/平米')
('https://image1.ljcdn.com/410100-inspection/a503a3a3-c973-4839-acf8-91d8b9216ddd.jpg.296x216.jpg', '万达边标准三房，户型非-常好，南北通透，全明户型', '茜城五月天  ', '高楼层(共6层)板楼  -  中原万达', '155万', '单价14091元/平米')
('https://image1.ljcdn.com/410100-inspection/a139a008-7205-45ae-ba00-0670e7d08db7.jpg.296x216.jpg', '房子满五不唯一，精装修边户，距离互助路学 校10米', '郑州五棉社区  ', '中楼层(共7层)暂无数据  -  五一公园', '112万', '单价14607元/平米')
('https://image1.ljcdn.com/410100-inspection/bd37c8ce-b43a-4d7b-975a-0e011f7d888b.jpg.296x216.jpg', '航海路桐柏路73中 学qu房 大型多层成熟社区 急售！', '茜城社区  ', '低楼层(共7层)暂无数据  -  帝湖', '114万', '单价14178元/平米')
('https://image1.ljcdn.com/410100-inspection/b085a17b-1a8f-4747-a019-9425360756fa.jpg.296x216.jpg', '桐柏路风和日丽  两室两厅送地下室', '风和日丽家园  ', '低楼层(共33层)板楼  -  五龙口', '125万', '单价16234元/平米')
('https://image1.ljcdn.com/410100-inspection/fad8f951-4b53-4c7d-9856-f53b371d36ba.jpg.296x216.jpg', '茜城五月天 loft户型 层高5.1米 上下两层 70产权', '茜城五月天  ', '中楼层(共13层)板楼  -  中原万达', '90万', '单价19583元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadeb6d1eeb-9f07-4318-b9ab-6290bc04344b.jpg.296x216.jpg', '满5年不唯一，中高楼层，精装通透三房，采光好', '万达广场东西区  ', '中楼层(共33层)塔楼  -  中原万达', '238万', '单价17247元/平米')
('https://image1.ljcdn.com/410100-inspection/ab99fd69-329d-4819-a273-cd0b31c5ad45.jpg.296x216.jpg', '业主诚心出售，看房提前预约，急售急售!', '中原新城王府东院  ', '低楼层(共34层)板楼  -  郑州一中', '245万', '单价17780元/平米')
('https://image1.ljcdn.com/410100-inspection/694cbacd-9f0c-4455-900c-56a760629ee1.jpg.296x216.jpg', '万达旁  西城五月天 多层社区 满五唯一  交通方便', '茜城五月天  ', '高楼层(共6层)板楼  -  中原万达', '117万', '单价14406元/平米')
('https://image1.ljcdn.com/410100-inspection/f54de196-ec0a-4b32-9e88-94d0ec8fe5a5.jpg.296x216.jpg', '公路局家属院两室两厅一厨一卫房子出售', '沁河路60号  ', '高楼层(共7层)板楼  -  电力新村', '105万', '单价12651元/平米')
('https://image1.ljcdn.com/410100-inspection/f3f4a2c3-ec0b-4c72-b0cd-01543291affb.jpg.296x216.jpg', '小区配套齐全交通便捷，可注册公司。', '乐丁广场  ', '高楼层(共15层)暂无数据  -  五龙口', '90万', '单价13847元/平米')
('https://image1.ljcdn.com/410100-inspection/6306ea31-f772-453a-96f2-ab15368923eb.jpg.296x216.jpg', '伏牛路中原路 一梯两户   南北通透  五十一中', '伏牛路102号院  ', '高楼层(共7层)暂无数据  -  汽车西站', '82万', '单价10250元/平米')
('https://image1.ljcdn.com/410100-inspection/3ca7d356-07b6-4838-a45d-83de4a34ab5e.jpg.296x216.jpg', '人车分流 纯南小三室 有车位 环境好', '永威西苑  ', '中楼层(共15层)板楼  -  儿童公园', '168万', '单价18730元/平米')
('https://image1.ljcdn.com/410100-inspection/b8322b95-ac55-4826-9b41-d2611c4cbc0c.jpg.296x216.jpg', '帝湖花园，南北双通透大两居，全明格局', '帝湖花园  ', '高楼层(共6层)板楼  -  帝湖', '135万', '单价15682元/平米')
('https://image1.ljcdn.com/410100-inspection/5efab398-c2e7-4542-b103-176327f66ef8.jpg.296x216.jpg', '五龙口 威尼斯精装两居室 采光好', '威尼斯水城  ', '高楼层(共31层)板塔结合  -  五龙口', '123万', '单价15293元/平米')
('https://image1.ljcdn.com/410100-inspection/3315b52d-f968-427e-b65c-7b99561fd499.jpg.296x216.jpg', '中原新城南北通透三房，户型方正地理位置好。', '中原新城新天地  ', '高楼层(共31层)板楼  -  电力新村', '250万', '单价17922元/平米')
('https://image1.ljcdn.com/410100-inspection/37917357-f97c-4924-893b-8116e7516fd3.jpg.296x216.jpg', '龙腾西城 精装大四居 电梯房 户型正气 看房提前预约', '龙腾西城  ', '高楼层(共34层)板塔结合  -  五龙口', '210万', '单价15218元/平米')
('https://image1.ljcdn.com/410100-inspection/765e5d38-6602-4ea7-91f2-89319624c132.jpg.296x216.jpg', '王 府一号西院，标间业主改为一室一厅，满五年。', '中原新城王府西院  ', '高楼层(共33层)塔楼  -  郑州一中', '80万', '单价15297元/平米')
('https://image1.ljcdn.com/410100-inspection/4e01d6dc-060b-444b-bd5b-57af8e44e54f.jpg.296x216.jpg', '凯旋门 1室1厅 80万', '凯旋门  ', '高楼层(共27层)暂无数据  -  儿童公园', '80万', '单价12308元/平米')
('https://image1.ljcdn.com/410100-inspection/3e58816c-7c69-499d-b288-f961c2402aa2.jpg.296x216.jpg', '南北通透两房，满五唯一，采光好，配套完善，交通方便', '华淮小区  ', '7层板楼  -  儿童公园', '80万', '单价11429元/平米')
('https://image1.ljcdn.com/410100-inspection/4a1ad81f-2357-42f5-bc5b-6a8005b903d9.jpg.296x216.jpg', '《水厂家属院》郑上路小 学， 地铁1号线', '中原水厂家属院  ', '中楼层(共7层)板楼  -  交警二大队', '112万', '单价13334元/平米')
('https://image1.ljcdn.com/410100-inspection/085cdfc4-d6a1-4c50-a284-b5b5775c92ef.jpg.296x216.jpg', '建设路地铁口总价低多层两室看房随时', '伏牛路121号  ', '高楼层(共6层)暂无数据  -  汽车西站', '49万', '单价11064元/平米')
('https://image1.ljcdn.com/410100-inspection/b94ea453-84c3-4d2c-b56b-4fe53073eac0.jpg.296x216.jpg', '锦艺国际华都美域 精装三房 送车位和地下室 看房方便', '锦艺国际华都美域  ', '中楼层(共32层)板塔结合  -  热电厂', '210万', '单价24698元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploaddae75736-8c28-445a-aad8-d5e883bb7b3f.jpg.296x216.jpg', '12年次新房，市政府后花园，地铁口，南北通透楼层好', '同汇花园1号院  ', '中楼层(共6层)暂无数据  -  西流湖', '115万', '单价12235元/平米')
('https://image1.ljcdn.com/410100-inspection/6f6e9a6a-ff3d-4552-9bc1-776bd24512d7.jpg.296x216.jpg', '锦绣华北, 石油局单位房, 通透大3室, 双气大户型', '锦绣华北  ', '低楼层(共26层)板塔结合  -  中原万达', '235万', '单价18651元/平米')
('https://image1.ljcdn.com/410100-inspection/27f03c8b-98ed-4ddd-a2ed-3a0a86338d7a.jpg.296x216.jpg', '绿都城北院，多层一楼带院，业主自住，精装保养好。', '绿都城  ', '低楼层(共6层)板楼  -  西流湖', '180万', '单价19890元/平米')
('https://image1.ljcdn.com/410100-inspection/aef7d268-cb8f-4842-b140-3a6be29313df.jpg.296x216.jpg', '三环内，启福中原，南北通透大三房，婚房精装，上73中', '启福中原  ', '低楼层(共18层)板塔结合  -  儿童公园', '190万', '单价16815元/平米')
('https://image1.ljcdn.com/410100-inspection/69706e49-0976-4e53-98a3-a1f0de77ce80.jpg.296x216.jpg', '栖湖怡家，南北通透，三室改四室，双气', '栖湖怡家  ', '高楼层(共34层)塔楼  -  热电厂', '155万', '单价17261元/平米')
('https://image1.ljcdn.com/410100-inspection/d785b885-df2d-486a-a8cb-ee5e93bd47eb.jpg.296x216.jpg', '碧沙岗地铁口 长城花苑 173平大三房 精装修 交通便利', '长城花苑  ', '低楼层(共18层)塔楼  -  碧沙岗', '260万', '单价15029元/平米')
('https://image1.ljcdn.com/410100-inspection/eb76419a-df20-4318-8e80-3384e6dacf58.jpg.296x216.jpg', '2010年电梯复式，精装，双气，大社区，物业好，能停车', '晶华城西区  ', '高楼层(共18层)塔楼  -  五龙口', '139万', '单价20593元/平米')
('https://image1.ljcdn.com/410100-inspection/7745ef44-767e-4e9a-bb0f-79addbb246d7.jpg.296x216.jpg', '中原路西三环交叉口向东50米，LOFT小两居！', '茜城五月天  ', '中楼层(共13层)板楼  -  中原万达', '81万', '单价17644元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload7f1f697e-6ed2-48f6-afe0-0ef2f10ab665.jpg.296x216.jpg', '万达周-边挑高复式，面积大价位低，适合年轻人居住', '茜城五月天  ', '中楼层(共13层)板楼  -  中原万达', '90万', '单价19794元/平米')
('https://image1.ljcdn.com/410100-inspection/f8706c29-0018-468b-ae26-5bb6405a8080.jpg.296x216.jpg', '南北通透格局  采光充足 视野宽阔 交通便利 不临街', '锦艺国际华都美域  ', '低楼层(共32层)板塔结合  -  热电厂', '248万', '单价22365元/平米')
('https://image1.ljcdn.com/410100-inspection/3fd7f273-9476-41a9-958b-e935073df728.jpg.296x216.jpg', '湖光新苑 双气精装三房 满五唯一 业主诚心出售', '湖光新苑  ', '高楼层(共24层)板塔结合  -  西流湖', '134万', '单价15057元/平米')
('https://image1.ljcdn.com/410100-inspection/1497358d-ebed-4f62-be7e-7fe90e2b548b.jpg.296x216.jpg', '中原万达繁华商圈两卧朝南户型方正便利交通。', '万达广场东西区  ', '高楼层(共33层)塔楼  -  中原万达', '135万', '单价16875元/平米')
('https://image1.ljcdn.com/410100-inspection/99062470-487a-4cfa-9731-b3fd04c80383.jpg.296x216.jpg', '南北通透大三房，精装修，诚心出售，看房方便', '清城美苑  ', '中楼层(共6层)板楼  -  五龙口', '152万', '单价14206元/平米')
('https://image1.ljcdn.com/410100-inspection/888bdc09-25b0-436f-a8c4-905294c3508c.jpg.296x216.jpg', '金水西路 送变电家属院 朝南两室 精装修 拎包入住', '送变电家属院  ', '中楼层(共8层)暂无数据  -  月季公园', '95万', '单价14286元/平米')
('https://image1.ljcdn.com/410100-inspection/27e655b6-efcd-44c9-bbcf-2880b4609d4a.jpg.296x216.jpg', '两房朝南  必划片外国语 实木地板', '工人路12-184号  ', '中楼层(共7层)暂无数据  -  电力新村', '170万', '单价18280元/平米')
('https://image1.ljcdn.com/410100-inspection/0dd9ee61-a33e-43e5-aa3c-19c2a33c001b.jpg.296x216.jpg', '新世纪小区多层中间楼层，南北通透两房，桐柏北路。', '新世纪社区  ', '高楼层(共6层)板楼  -  五龙口', '65万', '单价10285元/平米')
('https://image1.ljcdn.com/410100-inspection/3648135d-8a1a-4e9b-9c16-b7155146997f.jpg.296x216.jpg', '银榕小区多层采光好，满五唯一大两室出售', '银榕花园  ', '高楼层(共7层)板楼  -  五龙口', '74万', '单价10883元/平米')
('https://image1.ljcdn.com/410100-inspection/d566a349-2285-42d4-81fd-83e1c66c2c1e.jpg.296x216.jpg', '秦岭路 永威鑫城 地铁5号 73中 淮河路 永威幼儿园', '永威鑫城  ', '中楼层(共6层)暂无数据  -  儿童公园', '147万', '单价14982元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload8fd52f91-5b45-4159-9706-3a0cb906988c.jpg.296x216.jpg', '技术监督局家属院 一楼大两房 可改三房 单位管理完善', '华山路109号  ', '低楼层(共7层)板楼  -  儿童公园', '136万', '单价12593元/平米')
('https://image1.ljcdn.com/410100-inspection/05d166b6-40fb-4e16-8251-dae30595b7da.jpg.296x216.jpg', '华山路汝河路交叉口西南角，启福花园南区，多层双气', '启福花园  ', '中楼层(共7层)板楼  -  儿童公园', '185万', '单价14109元/平米')
('https://image1.ljcdn.com/410100-inspection/708cbcb0-2197-4741-a6c3-98c759abd7d0.jpg.296x216.jpg', '宏远馨苑两室两厅一厨一卫房子出售', '宏远馨苑  ', '高楼层(共7层)板楼  -  五一公园', '130万', '单价12443元/平米')
('https://image1.ljcdn.com/410100-inspection/60dba149-4da9-469e-8dd2-7415b73ce5fe.jpg.296x216.jpg', '中原新城新天地 两房 双气 陇海高架旁', '中原新城新天地  ', '中楼层(共31层)板楼  -  电力新村', '150万', '单价17773元/平米')
('https://image1.ljcdn.com/410100-inspection/1e398d82-27d9-41eb-abf2-0ff463371726.jpg.296x216.jpg', '林山寨 满五唯一 中间楼层 上伊小总校19中96年房本', '林山寨村  ', '中楼层(共7层)暂无数据  -  郑州晚报社', '110万', '单价15637元/平米')
('https://image1.ljcdn.com/410100-inspection/6fa04dc4-6fac-4937-96cd-1d6c6192299b.jpg.296x216.jpg', '万达西元国际 送地上车位！ 3楼 南北通透 地铁1号线', '梦圆公寓  ', '中楼层(共7层)暂无数据  -  交警二大队', '123万', '单价11838元/平米')
('https://image1.ljcdn.com/410100-inspection/d139603f-c3fb-4e1c-b644-605f58ed461e.jpg.296x216.jpg', '冉屯北路8号院，出门秦岭路小 学，中间楼层，采光好', '冉屯北路6-9号  ', '高楼层(共6层)板楼  -  五龙口', '86万', '单价11990元/平米')
('https://image1.ljcdn.com/410100-inspection/a2213623-5fa5-4ddb-88d4-8707501dff88.jpg.296x216.jpg', '锦艺低楼层南北通透精装 两居室', '锦艺国际华都欧尚  ', '低楼层(共26层)板塔结合  -  热电厂', '130万', '单价19985元/平米')
('https://image1.ljcdn.com/410100-inspection/deb0f713-7656-4e10-817b-969545a73a5f.jpg.296x216.jpg', '房子在繁华地段，价钱好，位置好，可以考虑的房子', '辉煌铭苑  ', '低楼层(共30层)塔楼  -  碧沙岗', '213万', '单价12755元/平米')
('https://image1.ljcdn.com/410100-inspection/71a2a0e8-9477-45e2-83cf-34fc06904b8a.jpg.296x216.jpg', '房子是2012的房子，新小区朝南户型，客厅朝南', '万达广场东西区  ', '中楼层(共33层)塔楼  -  中原万达', '165万', '单价17935元/平米')
('https://image1.ljcdn.com/410100-inspection/9d155f1d-834c-4339-adce-015dbfcf0f8c.jpg.296x216.jpg', '采光好双气，交通便利，适合居住', '宇通重工家属院  ', '高楼层(共7层)暂无数据  -  五龙口', '78万', '单价11471元/平米')
('https://image1.ljcdn.com/410100-inspection/789171a0-5517-4f4c-adac-1e93700a9b4f.jpg.296x216.jpg', '绿都城 大社区环境好 配套齐全 交通便利 上伊河路', '绿都城  ', '高楼层(共6层)板楼  -  西流湖', '117万', '单价14734元/平米')
('https://image1.ljcdn.com/410100-inspection/ed9b1539-d28a-4609-86eb-7100485325d1.jpg.296x216.jpg', '保利百合 88平大两房 南北通透 高档社区 配套成熟', '保利百合  ', '高楼层(共34层)板楼  -  热电厂', '137万', '单价15569元/平米')
('https://image1.ljcdn.com/410100-inspection/a8ff223e-22ca-41be-a5ad-d628df67608f.jpg.296x216.jpg', '桐柏路沁河路  公路局家属院  三房双气 低楼层 上73中', '沁河路60号  ', '低楼层(共6层)板楼  -  电力新村', '170万', '单价14913元/平米')
('https://image1.ljcdn.com/410100-inspection/b503e506-f8cd-4d4c-9099-5849952488c3.jpg.296x216.jpg', '南北通透，小户型两居室 无抵押', '郑棉一厂西二街小区  ', '高楼层(共6层)暂无数据  -  热电厂', '68万', '单价11680元/平米')
('https://image1.ljcdn.com/410100-inspection/44de3b4a-fa1c-45d7-9723-816918e196fc.jpg.296x216.jpg', '世纪豫花园 万达旁 配          合看房 业主自住', '豫花园  ', '高楼层(共6层)板楼  -  交警二大队', '160万', '单价14631元/平米')
('https://image1.ljcdn.com/410100-inspection/78bcaf35-a26d-4a23-a3f9-f2e0360867e7.jpg.296x216.jpg', '西站路桐柏路 小两房 三楼 89年', '金地小区  ', '中楼层(共5层)暂无数据  -  热电厂', '55万', '单价9017元/平米')
('https://image1.ljcdn.com/410100-inspection/d6061ab0-9767-4b69-800d-42c7a7351959.jpg.296x216.jpg', '晶华城，精致两室，满五不唯一，没户口。', '晶华城西区  ', '高楼层(共11层)塔楼  -  五龙口', '127万', '单价15915元/平米')
('https://image1.ljcdn.com/410100-inspection/58fa6e62-8d9d-452c-a1c6-4d77ed320dec.jpg.296x216.jpg', '秦岭路凯田花园，精装2房满五无贷款，带15平地下室', '凯田花园  ', '中楼层(共25层)板楼  -  儿童公园', '155万', '单价16490元/平米')
('https://image1.ljcdn.com/410100-inspection/9c1d1ef9-e46b-42c8-bc85-767c54f0067e.jpg.296x216.jpg', '威尼斯水城 双气精装大三房 社区成熟 业主诚心出售', '威尼斯水城  ', '中楼层(共6层)板塔结合  -  五龙口', '225万', '单价17129元/平米')
('https://image1.ljcdn.com/410100-inspection/ca689d10-45c7-459a-ac55-df217efcf4c8.jpg.296x216.jpg', '地铁口 水厂家属院 南北通透 双气精装三房 带地下室', '中原水厂家属院  ', '中楼层(共6层)板楼  -  交警二大队', '155万', '单价14091元/平米')
('https://image1.ljcdn.com/410100-inspection/6600a96e-79ae-4086-90dc-9ad032dc347f.jpg.296x216.jpg', '纺机小区 电梯小高层 大两房 户型好 采光充足', '纺机小区  ', '高楼层(共18层)暂无数据  -  热电厂', '134万', '单价13944元/平米')
('https://image1.ljcdn.com/410100-inspection/5e757205-6d50-4e71-b546-64e61498cd45.jpg.296x216.jpg', '方圆经纬 南北通透三房 中间楼层 全天采光 可贷款', '方圆经纬花园  ', '中楼层(共31层)板楼  -  五一公园', '163万', '单价19018元/平米')
('https://image1.ljcdn.com/410100-inspection/d0151e8b-8db0-4b1d-9f48-16fdb4655a38.jpg.296x216.jpg', '锦艺二期，精装三房，满五唯一，送家具家电，诚心出售', '锦艺国际华都美域  ', '低楼层(共32层)板塔结合  -  热电厂', '192万', '单价21943元/平米')
('https://image1.ljcdn.com/410100-inspection/9c421491-7970-4449-90d8-a963ee0d9d88.jpg.296x216.jpg', '南北通透  锦艺商圈  交通便利  首付低 双气两房', '棉纺西路新楼  ', '高楼层(共7层)暂无数据  -  五一公园', '80万', '单价12122元/平米')
('https://image1.ljcdn.com/410100-inspection/56279789-0586-4ea9-9f83-1b4f14ff6e0b.jpg.296x216.jpg', '航海路秦岭路，乾宏领秀，挑高平层，双气两房，上73中', '乾宏领秀  ', '中楼层(共15层)板楼  -  帝湖', '83万', '单价16939元/平米')
('https://image1.ljcdn.com/410100-inspection/e073c474-2d97-4f51-a93d-3b4503942355.jpg.296x216.jpg', '晶华城标准小三房精装修可伶包入住业主诚心出售', '晶华城  ', '高楼层(共27层)板楼  -  五龙口', '140万', '单价15731元/平米')
('https://image1.ljcdn.com/410100-inspection/e1081b55-d53d-47a2-91ca-c6f4682760e0.jpg.296x216.jpg', '电力小区双气2房，黄 金3楼，可以上淮小 73中，管理好', '电力小区  ', '中楼层(共7层)暂无数据  -  电力新村', '125万', '单价14362元/平米')
('https://image1.ljcdn.com/410100-inspection/4baea380-12a0-4155-a002-c2a4b9a020e2.jpg.296x216.jpg', '华山路颍河路  正商颍河港湾  品质小区新社区', '正商颖河港湾  ', '中楼层(共18层)塔楼  -  中原万达', '102万', '单价16846元/平米')
('https://image1.ljcdn.com/410100-inspection/812afa4e-b730-4bbe-aee3-c6b882d0a59f.jpg.296x216.jpg', '多层四楼 南北通透 一卧南一卧北  客厅朝南带阳台', '威尼斯水城  ', '中楼层(共6层)板塔结合  -  五龙口', '135万', '单价15169元/平米')
