('https://image1.ljcdn.com/130100-inspection/840e600b-ad9e-4d57-bc8e-a00389c34901.jpg.296x216.jpg', '荣御府 2室1厅 145万', '荣御府  ', '中楼层(共28层)板楼  -  天山海世界', '145万', '单价14796元/平米')
('https://image1.ljcdn.com/130100-inspection/46ca442b-59ee-4bf8-8392-8c8db1e9ba73.jpg.296x216.jpg', '珠峰国际大五室，两梯一户，精装修包税费，随时看房', '珠峰国际花园  ', '中楼层(共25层)板楼  -  天山海世界', '650万', '单价17513元/平米')
('', '雍雅锦江 3室2厅 208万', '雍雅锦江  ', '低楼层(共33层)板塔结合  -  天山海世界', '208万', '单价16100元/平米')
('', '东方城 3室2厅 210万', '东方城  ', '低楼层(共6层)板楼  -  天山海世界', '210万', '单价16217元/平米')
('', '卓达星辰花园 2室2厅 190万', '卓达星辰花园  ', '中楼层(共28层)板楼  -  天山海世界', '190万', '单价18167元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload80201dd1-6cba-4dcd-abdf-0bbffad3d205.jpg.296x216.jpg', 'lian jia.房源大四居南北格局 筑业花园', '筑业花园  ', '高楼层(共22层)板楼  -  天山海世界', '250万', '单价13232元/平米')
('https://image1.ljcdn.com/130100-inspection/b13c3284-f526-4202-b04f-f0787675f79b.JPG.296x216.jpg', '天山水榭花都   精装两室  中等楼层 人车分流', '天山水榭花都  ', '中楼层(共32层)板塔结合  -  天山海世界', '165万', '单价16115元/平米')
('', '花样年华 2室2厅 150万', '花样年华  ', '低楼层(共7层)板楼  -  天山海世界', '150万', '单价14852元/平米')
('', '珠峰国际花园 1室1厅 90万', '珠峰国际花园  ', '低楼层(共26层)板楼  -  天山海世界', '90万', '单价17648元/平米')
('', '梧桐苑 3室2厅 198万', '梧桐苑  ', '中楼层(共8层)板楼  -  天山海世界', '198万', '单价12047元/平米')
('https://image1.ljcdn.com/130100-inspection/b8793fab-9e93-433a-bae7-a43d1a2b13ae.jpg.296x216.jpg', '满五唯一住房，配套成熟，交通便利，随时看房', '珠峰国际花园  ', '高楼层(共11层)板楼  -  天山海世界', '190万', '单价15721元/平米')
('', '房子满5年 业主就一套 急售 南北通透', '苹果城  ', '中楼层(共12层)板楼  -  天山海世界', '325万', '单价21032元/平米')
('', '天山水榭花都 3室2厅 230万', '天山水榭花都  ', '中楼层(共5层)板楼  -  天山海世界', '230万', '单价18269元/平米')
('', '东海盛景南苑 2室2厅 138万', '东海盛景南苑  ', '中楼层(共26层)板楼  -  富力', '138万', '单价14439元/平米')
('', '梧桐苑 3室2厅 230万', '梧桐苑  ', '中楼层(共12层)板塔结合  -  天山海世界', '230万', '单价13832元/平米')
('https://image1.ljcdn.com/130100-inspection/d725b79d-5030-4443-b456-4a8528b85ccf.jpg.296x216.jpg', '地铁三号线，北国超市旁，精装两居室，看房方便', '天地荣域  ', '低楼层(共25层)板楼  -  富力', '95万', '单价9083元/平米')
('https://image1.ljcdn.com/130100-inspection/5b4116ac-6974-48e8-ab96-f8c6e3d8795a.jpg.296x216.jpg', '恒大绿洲，两室两厅，精装修，上好家具家电，业主急售', '恒大绿洲  ', '高楼层(共33层)板楼  -  东开发区', '150万', '单价15671元/平米')
('', '天山水榭花都 3室2厅 248万', '天山水榭花都  ', '低楼层(共6层)板楼  -  天山海世界', '248万', '单价18371元/平米')
('', '石家庄信息工程职业学院家属楼 3室2厅 200万', '石家庄信息工程职业学院家属楼  ', '高楼层(共6层)暂无数据  -  天山海世界', '200万', '单价13072元/平米')
('', '天地荣域 1室1厅 52万', '天地荣域  ', '高楼层(共22层)板楼  -  富力', '52万', '单价9618元/平米')
('https://image1.ljcdn.com/130100-inspection/a3b61aa0-49af-4070-9fd2-b8016e9e977a.jpg.296x216.jpg', '卓达星辰花园 地铁一号线 三卧室朝南 客厅朝南', '卓达星辰花园  ', '中楼层(共28层)板楼  -  天山海世界', '220万', '单价15678元/平米')
('', '珠峰国际花园 3室2厅 260万', '珠峰国际花园  ', '中楼层(共7层)板楼  -  天山海世界', '260万', '单价20635元/平米')
('', '居美颐园 3室2厅 155万', '居美颐园  ', '高楼层(共18层)板楼  -  天山海世界', '155万', '单价12624元/平米')
('', '天地荣域 1室1厅 50万', '天地荣域  ', '中楼层(共22层)板楼  -  富力', '50万', '单价9248元/平米')
('https://image1.ljcdn.com/130100-inspection/df8a035b-91c7-4a1a-a70f-bee021d37b6d.jpg.296x216.jpg', '水榭花都 通透四居室 花园洋房 精装修 满五年 无遮挡', '天山水榭花都  ', '中楼层(共5层)板楼  -  天山海世界', '340万', '单价19632元/平米')
('', '天山水榭花都 2室2厅 163万', '天山水榭花都  ', '中楼层(共32层)板楼  -  天山海世界', '163万', '单价18437元/平米')
('', '东城国际商务广场 3室2厅 110万', '东城国际商务广场  ', '中楼层(共28层)暂无数据  -  天山海世界', '110万', '单价15278元/平米')
('', '花样年华 2室2厅 136万', '花样年华  ', '中楼层(共7层)板楼  -  天山海世界', '136万', '单价13600元/平米')
('https://image1.ljcdn.com/130100-inspection/7e2434e0-3ece-4446-8f86-a222a629d782.jpg.296x216.jpg', '天山花园 5室跃层 户型方正 南北通透 采光好 装修好', '天山花园  ', '高楼层(共7层)板楼  -  天山海世界', '255万', '单价10914元/平米')
('https://image1.ljcdn.com/130100-inspection/7de20e2e-b7e8-42d6-8271-523d85d1d33f.jpg.296x216.jpg', '金色家园 2室2厅 120万', '金色家园  ', '高楼层(共7层)板楼  -  天山海世界', '120万', '单价11436元/平米')
('', '心海假日 3室2厅 205万', '心海假日  ', '高楼层(共18层)板楼  -  天山海世界', '205万', '单价13156元/平米')
('', '卓达星辰花园 3室2厅 220万', '卓达星辰花园  ', '低楼层(共20层)暂无数据  -  天山海世界', '220万', '单价13581元/平米')
('', '恒大绿洲 三室 精装修 南北通透 165万 金典户型', '恒大绿洲  ', '低楼层(共33层)板楼  -  东开发区', '165万', '单价14602元/平米')
('https://image1.ljcdn.com/130100-inspection/02e77f6c-66b2-40e3-9819-ba4640d6df45.jpg.296x216.jpg', '开发区长九 南北通透三居室 诚意出售 户型方正', '长九中心公园9号  ', '低楼层(共32层)板楼  -  天山海世界', '255万', '单价18246元/平米')
('https://image1.ljcdn.com/130100-inspection/c53a8c96-cf9a-44d6-9ae1-25c028d13fd7.jpg.296x216.jpg', '满五年 出租中 户型结构合理 社区环境优雅', '天山花园  ', '低楼层(共7层)板楼  -  天山海世界', '180万', '单价15255元/平米')
('', '东城国际商务广场 1室0厅 27万', '东城国际商务广场  ', '高楼层(共30层)板塔结合  -  天山海世界', '27万', '单价6750元/平米')
('', '花样年华 3室2厅 179万', '花样年华  ', '中楼层(共7层)板楼  -  天山海世界', '179万', '单价13764元/平米')
('', '恒大绿洲 精装全阳小3室 满2年 赠部分家具家电', '恒大绿洲  ', '高楼层(共33层)板楼  -  东开发区', '155万', '单价14904元/平米')
('https://image1.ljcdn.com/130100-inspection/8bdec6ef-fc98-47e9-8213-9330b502e7c0.jpg.296x216.jpg', '天然城，3居室，户型方正，公摊小，采光充足，满五', '天然城  ', '中楼层(共7层)板楼  -  富力', '175万', '单价13672元/平米')
('https://image1.ljcdn.com/130100-inspection/d3cba6a1-67c4-453c-8850-04d5be878982.jpg.296x216.jpg', '金色家园 2室2厅 133万', '金色家园  ', '高楼层(共7层)板楼  -  天山海世界', '133万', '单价13179元/平米')
('', '弘达明尚 2室2厅 138万', '弘达明尚  ', '中楼层(共26层)板楼  -  天山海世界', '138万', '单价15112元/平米')
('', '花香漫城 2室2厅 220万', '花香漫城  ', '高楼层(共30层)板楼  -  天山海世界', '220万', '单价19121元/平米')
('', '恒大绿洲 精装3室2厅1卫 南北通透', '恒大绿洲  ', '低楼层(共33层)板楼  -  东开发区', '137万', '单价14124元/平米')
('https://image1.ljcdn.com/130100-inspection/83683b59-c0f6-4bc4-aa36-de7294069fcf.jpg.296x216.jpg', '房子户型方正，无遮挡，看房方便，上水园林设计', '天山熙湖  ', '低楼层(共34层)板楼  -  天山海世界', '190万', '单价15601元/平米')
('https://image1.ljcdn.com/130100-inspection/36021ef8-3191-4c2d-b80b-01f7a21a7a0f.jpg.296x216.jpg', '心海假日 南向精装两居室 满五年', '心海假日  ', '高楼层(共18层)板楼  -  天山海世界', '147万', '单价16831元/平米')
('', '东方城 2室2厅 150万', '东方城  ', '高楼层(共6层)板楼  -  天山海世界', '150万', '单价16145元/平米')
('', '东城国际商务广场 1室1厅 35万', '东城国际商务广场  ', '低楼层(共30层)板塔结合  -  天山海世界', '35万', '单价8750元/平米')
('', '恒大绿洲 2室2厅 135万', '恒大绿洲  ', '中楼层(共33层)板楼  -  东开发区', '135万', '单价14063元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload4f170630-fd50-42ae-93d4-3244317cf94a.jpg.296x216.jpg', '开发区 东方城 精装四室 房本满五年 诚心出售', '东方城  ', '高楼层(共6层)板楼  -  天山海世界', '199万', '单价13109元/平米')
('https://image1.ljcdn.com/130100-inspection/83db2e93-435e-43b0-b24d-8428ff159fd8.jpg.296x216.jpg', '天山水榭花都 2室1厅 150万', '天山水榭花都  ', '低楼层(共32层)板楼  -  天山海世界', '150万', '单价17826元/平米')
('', '珠峰国际花园三期 2室2厅 140万', '珠峰国际花园三期  ', '中楼层(共32层)板楼  -  天山海世界', '140万', '单价15931元/平米')
('', '花香漫城 2室2厅 230万', '花香漫城  ', '低楼层(共18层)板楼  -  天山海世界', '230万', '单价25137元/平米')
('', '恒大绿洲 两室 精装修 中间楼层', '恒大绿洲  ', '中楼层(共33层)板楼  -  东开发区', '155万', '单价15817元/平米')
('https://image1.ljcdn.com/130100-inspection/b181c72f-61a4-479d-9781-647da470774d.jpg.296x216.jpg', '出行方便  户型方正 南北通透  无遮挡采光好', '东方城  ', '中楼层(共6层)板楼  -  天山海世界', '188万', '单价13825元/平米')
('https://image1.ljcdn.com/130100-inspection/d63fbab3-091e-469b-a15e-7e6441506f1d.jpg.296x216.jpg', '珠峰国际花园 3室2厅 198万', '珠峰国际花园  ', '中楼层(共6层)板楼  -  天山海世界', '198万', '单价16008元/平米')
('', '心海假日 1室1厅 97万', '心海假日  ', '高楼层(共18层)板楼  -  天山海世界', '97万', '单价17595元/平米')
('', '石家庄信息工程职业学院家属楼 3室2厅 170万', '石家庄信息工程职业学院家属楼  ', '高楼层(共6层)板楼  -  天山海世界', '170万', '单价11195元/平米')
('', '恒大绿洲 两室 精装修 中间楼层 房东诚心卖138万', '恒大绿洲  ', '高楼层(共33层)板楼  -  东开发区', '138万', '单价14436元/平米')
('https://image1.ljcdn.com/130100-inspection/db6c72cb-b231-4334-a972-c7d99d6b9af2.jpg.296x216.jpg', '珠峰国际花园 户型好 南北通透 大面积', '珠峰国际花园  ', '低楼层(共6层)板楼  -  天山海世界', '310万', '单价16940元/平米')
('https://image1.ljcdn.com/130100-inspection/4d63d715-edc1-4c42-9422-79b01f42ca4f.jpg.296x216.jpg', '新上卓达星辰金座，海世界商圈，经典三居室，随时看房', '卓达星辰金座  ', '中楼层(共23层)板楼  -  天山海世界', '195万', '单价15354元/平米')
('', '东城国际商务广场 1室1厅 40万', '东城国际商务广场  ', '高楼层(共30层)板塔结合  -  天山海世界', '40万', '单价7853元/平米')
('', '开发区 恒大绿洲 经典三室 带车位出售 156万', '恒大绿洲  ', '中楼层(共31层)板楼  -  东开发区', '156万', '单价15446元/平米')
('https://image1.ljcdn.com/130100-inspection/a0c83a2c-4561-44a8-87f1-638890a7cc91.jpg.296x216.jpg', '同祥城经典两居室，南北透通，明厨明卫，高层采光充裕', '同祥城  ', '高楼层(共34层)板楼  -  天山海世界', '138万', '单价15877元/平米')
('', '苹果城 3室2厅 246万', '苹果城  ', '中楼层(共8层)板楼  -  天山海世界', '246万', '单价16826元/平米')
('https://image1.ljcdn.com/130100-inspection/fe6aadd5-00f6-4f65-b0bd-2d33bef07581.jpg.296x216.jpg', '急售东方城，一梯两户，通透户型，价位可议', '东方城  ', '高楼层(共6层)板楼  -  天山海世界', '124万', '单价13234元/平米')
('', '正规大三室 无大税 看房方便 单价低', '石家庄信息工程职业学院家属楼  ', '高楼层(共6层)暂无数据  -  天山海世界', '180万', '单价11765元/平米')
('', '恒大绿洲 3室2厅 170万', '恒大绿洲  ', '低楼层(共33层)板楼  -  东开发区', '170万', '单价16505元/平米')
('https://image1.ljcdn.com/130100-inspection/db331fc9-ae51-4846-b7e7-3684447bea91.jpg.296x216.jpg', '天然城 单价1.5万 看房有钥匙 随时看', '天然城  ', '高楼层(共7层)板楼  -  富力', '123万', '单价14964元/平米')
('', '紫睿天和 2室2厅 150万', '紫睿天和  ', '中楼层(共33层)板楼  -  天山海世界', '150万', '单价17242元/平米')
('https://image1.ljcdn.com/130100-inspection/4ff2520e-9f8f-4a44-bfd9-5344b6d744b0.jpg.296x216.jpg', '南北通透 户型方正，无遮挡，看房方便，园林设计', '天山水榭花都  ', '中楼层(共5层)板楼  -  天山海世界', '260万', '单价18976元/平米')
('', '弘达明尚 2室2厅 140万', '弘达明尚  ', '低楼层(共31层)板楼  -  天山海世界', '140万', '单价15523元/平米')
('', '恒大绿洲 4室2厅 240万', '恒大绿洲  ', '低楼层(共32层)板楼  -  东开发区', '240万', '单价15790元/平米')
('https://image1.ljcdn.com/130100-inspection/f38910c3-62de-40d2-9bd9-056f64d337a4.jpg.296x216.jpg', '金色家园 2室1厅 108万', '金色家园  ', '高楼层(共7层)板楼  -  天山海世界', '108万', '单价14916元/平米')
('', '花样年华 3室2厅 308万', '花样年华  ', '高楼层(共7层)板楼  -  天山海世界', '308万', '单价16383元/平米')
('https://image1.ljcdn.com/130100-inspection/5b46f8b2-e23e-404a-9b2e-af14f31b815b.jpg.296x216.jpg', '珠峰国际花园 三室 电梯房 阳面大客厅 南北通透 急售', '珠峰国际花园  ', '中楼层(共21层)板楼  -  天山海世界', '195万', '单价14773元/平米')
('', '弘达明尚 2室2厅 140万', '弘达明尚  ', '高楼层(共31层)板楼  -  天山海世界', '140万', '单价15405元/平米')
('', '石家庄太行大街以东恒大绿洲两居室户型.房本 满两年.', '恒大绿洲  ', '中楼层(共33层)板楼  -  东开发区', '150万', '单价15464元/平米')
('https://image1.ljcdn.com/130100-inspection/f2eee606-605a-44cf-bfe8-4ca69c340c82.jpg.296x216.jpg', '金色家园 2室2厅 132万', '金色家园  ', '中楼层(共7层)板楼  -  天山海世界', '132万', '单价15408元/平米')
('', '苹果城 2室1厅 133万', '苹果城  ', '高楼层(共7层)板楼  -  天山海世界', '133万', '单价18123元/平米')
('https://image1.ljcdn.com/130100-inspection/8799d965-66f0-4699-88de-d6b25896d389.jpg.296x216.jpg', '此房南北通透，精装三室，交通方便，小区环境优美', '天山水榭花都  ', '低楼层(共6层)板楼  -  天山海世界', '248万', '单价18508元/平米')
('', '珠峰国际花园 1室0厅 89万', '珠峰国际花园  ', '中楼层(共26层)板楼  -  天山海世界', '89万', '单价17182元/平米')
('', '开发区 恒大绿洲 南北通透 精装大三室 东三环 个税', '恒大绿洲  ', '中楼层(共33层)板楼  -  东开发区', '230万', '单价17360元/平米')
('https://image1.ljcdn.com/130100-inspection/dddb186a-a5c6-4336-b771-3f07fec0d38d.jpg.296x216.jpg', '好家园 2室2厅 135万', '好家园  ', '高楼层(共6层)板楼  -  天山海世界', '135万', '单价12356元/平米')
('https://image1.ljcdn.com/130100-inspection/c791da33-c989-4df1-a690-e52a58b62105.jpg.296x216.jpg', '石家庄学院住宅小区 2室2厅 140万', '石家庄学院住宅小区  ', '高楼层(共6层)板楼  -  天山海世界', '140万', '单价15136元/平米')
('', '卓达星辰花园 2室2厅 160万', '卓达星辰花园  ', '低楼层(共28层)板楼  -  天山海世界', '160万', '单价14551元/平米')
('', '恒大绿洲 3室2厅 200万', '恒大绿洲  ', '中楼层(共33层)板楼  -  东开发区', '200万', '单价14926元/平米')
('', '花样年华 3室2厅 185万', '花样年华  ', '高楼层(共7层)板楼  -  天山海世界', '185万', '单价12650元/平米')
('https://image1.ljcdn.com/130100-inspection/9571b0e3-c321-48ce-abb1-7984ae63d035.jpg.296x216.jpg', '恒大绿洲 南北通透 金典小三室 中间楼层 环境优美', '恒大绿洲  ', '高楼层(共31层)板楼  -  东开发区', '138万', '单价13664元/平米')
('', '红石原著小区 2室2厅 150万', '红石原著小区  ', '低楼层(共34层)板楼  -  富力', '150万', '单价16168元/平米')
('', '恒大绿洲 三室 南北通透 个税 精装修 带车位180万', '恒大绿洲  ', '中楼层(共33层)板楼  -  东开发区', '180万', '单价15385元/平米')
('', '天山水榭花都 3室1厅 150万', '天山水榭花都  ', '中楼层(共32层)板楼  -  天山海世界', '150万', '单价16854元/平米')
('https://image1.ljcdn.com/130100-inspection/2d5e5e25-c72a-47ed-aee2-f1442ce7eac1.jpg.296x216.jpg', '单价12000 同祥城 高层 低总价 全南向大两居', '同祥城C区  ', '高楼层(共33层)暂无数据  -  天山海世界', '130万', '单价12626元/平米')
('', '苹果城 4室3厅 370万', '苹果城  ', '低楼层(共8层)板楼  -  天山海世界', '370万', '单价19019元/平米')
('', '恒大绿洲 2室2厅 140万', '恒大绿洲  ', '中楼层(共31层)板楼  -  东开发区', '140万', '单价14286元/平米')
('', '花香漫城 南北通透三居室 业主诚心出售', '花香漫城  ', '高楼层(共18层)板楼  -  天山海世界', '280万', '单价21399元/平米')
('https://image1.ljcdn.com/110000-inspection/5f293390-96e9-4f7d-9cd5-55b3eaa4b3bc.jpg.296x216.jpg', 'lian jia.卓达星辰花园 精装四室 带家具家电 视野好', '卓达星辰花园  ', '中楼层(共28层)板楼  -  天山海世界', '380万', '单价20161元/平米')
('', '天山水榭花都 4室2厅 480万', '天山水榭花都  ', '中楼层(共5层)板楼  -  天山海世界', '480万', '单价20003元/平米')
('', '恒大绿洲 3室2厅 180万', '恒大绿洲  ', '中楼层(共33层)板楼  -  东开发区', '180万', '单价17308元/平米')
('', '高新区天地荣域2室，不临街，诚心卖', '天地荣域  ', '高楼层(共25层)板楼  -  富力', '80万', '单价9847元/平米')
('https://image1.ljcdn.com/130100-inspection/1b0dd12c-6023-4814-b794-ba69f6e52871.JPG.296x216.jpg', '房子南北通透，正规四室，满五年，税费较少，诚心出售', '东方城  ', '低楼层(共6层)板楼  -  天山海世界', '200万', '单价14707元/平米')
('', '同祥城 1室1厅 95万', '同祥城  ', '中楼层(共31层)板楼  -  天山海世界', '95万', '单价18831元/平米')
('', '开发区 恒大绿洲 大两室 全阳面 个税', '恒大绿洲  ', '低楼层(共33层)板楼  -  东开发区', '160万', '单价16087元/平米')
('', '红石原著大三室毛坯房，随心装修，南北通透', '红石原著小区  ', '低楼层(共25层)板楼  -  富力', '230万', '单价16563元/平米')
('https://image1.ljcdn.com/130100-inspection/28196c54-a050-4d8b-84fe-7f068a7e4059.jpg.296x216.jpg', '链家好房源，开发区四居室一楼带小院，跃层格局.', '苹果城  ', '低楼层(共7层)板楼  -  天山海世界', '300万', '单价15415元/平米')
('', '恒大绿洲 2室2厅 131万', '恒大绿洲  ', '低楼层(共33层)板楼  -  东开发区', '131万', '单价13475元/平米')
('', '恒大绿洲 一期 金典小两室 户型方正 双湖景观 个税', '恒大绿洲  ', '中楼层(共33层)板楼  -  东开发区', '140万', '单价15556元/平米')
('', '恒大绿洲 2室1厅 140万', '恒大绿洲  ', '高楼层(共28层)板楼  -  东开发区', '140万', '单价14426元/平米')
('https://image1.ljcdn.com/130100-inspection/2a683253-5e79-436d-bd6a-8c547f603d4e.JPG.296x216.jpg', '东方城，通透四室，精装修，带家具家电，双阳卧室，', '东方城  ', '高楼层(共6层)板楼  -  天山海世界', '176万', '单价12943元/平米')
('', '梧桐苑 3室2厅 180万', '梧桐苑  ', '中楼层(共7层)板楼  -  天山海世界', '180万', '单价12617元/平米')
('', '恒大绿洲 精装大两室 一期个税 双湖景观 户型方正', '恒大绿洲  ', '高楼层(共33层)板楼  -  东开发区', '160万', '单价16087元/平米')
('', '花香漫城 南向两居室 精装修 恒辉物业 诚心出售', '花香漫城  ', '中楼层(共18层)板楼  -  天山海世界', '155万', '单价19458元/平米')
('https://image1.ljcdn.com/130100-inspection/c30da674-759f-4681-916a-6ec088758413.JPG.296x216.jpg', '精英旁，东方城，通透四室，双阳卧室，阳面大客厅', '东方城  ', '高楼层(共6层)板楼  -  天山海世界', '195万', '单价12790元/平米')
('', '梧桐苑 5室3厅 235万', '梧桐苑  ', '高楼层(共7层)板楼  -  天山海世界', '235万', '单价10174元/平米')
('', '恒大绿洲 精装 两室 纯阳面户型 方正个税 150万', '恒大绿洲  ', '中楼层(共33层)板楼  -  东开发区', '150万', '单价15307元/平米')
('', 'lianjia.房源天然城 温馨小2室 诚心出售！！', '天然城  ', '高楼层(共7层)板楼  -  富力', '140万', '单价17086元/平米')
('https://image1.ljcdn.com/130100-inspection/ed71a225-f7f8-419b-bce0-569213a90a9f.jpg.296x216.jpg', '恒大绿洲 4室2厅 210万', '恒大绿洲  ', '中楼层(共32层)板楼  -  东开发区', '210万', '单价13044元/平米')
('', '花香漫城 3室2厅 260万', '花香漫城  ', '低楼层(共18层)板楼  -  天山海世界', '260万', '单价19748元/平米')
('', '恒大绿洲 精装大两室户型方正 交通便利 配套齐全', '恒大绿洲  ', '中楼层(共31层)板楼  -  东开发区', '140万', '单价14433元/平米')
('', '精装大一室，改的两室，客厅挺大的，独立厨卫和卧室', '天山花园  ', '低楼层(共11层)板楼  -  天山海世界', '132万', '单价15704元/平米')
('https://image1.ljcdn.com/130100-inspection/a2379c65-ed61-4566-8764-121ebce1e70f.jpg.296x216.jpg', '东方城 2室2厅 130万', '东方城  ', '高楼层(共6层)板楼  -  天山海世界', '130万', '单价13357元/平米')
('', '恒大绿洲 三室南北通透 97平 个税 户型方正 双湖景观', '恒大绿洲  ', '低楼层(共33层)板楼  -  东开发区', '150万', '单价15464元/平米')
('', '东开发区，天山海世界商圈，三室跃层精装修，联系维护', '金色家园  ', '高楼层(共7层)板楼  -  天山海世界', '240万', '单价12294元/平米')
('https://image1.ljcdn.com/110000-inspection/0ff7bfdf-98a6-42f4-970f-b396e3e406ba.jpg.296x216.jpg', '恒大绿洲，三室两卫，交通便利，采光充足', '恒大绿洲  ', '低楼层(共32层)板楼  -  东开发区', '203万', '单价14957元/平米')
('', '恒大绿洲 小三室 精装修 101平南北通透 中间楼层145万', '恒大绿洲  ', '低楼层(共33层)板楼  -  东开发区', '145万', '单价14357元/平米')
('', '恒大绿洲 4室2厅 230万', '恒大绿洲  ', '高楼层(共32层)板楼  -  东开发区', '230万', '单价14198元/平米')
('https://image1.ljcdn.com/130100-inspection/16ea6a91-1d15-4a78-acdc-eda90ca35f19.jpg.296x216.jpg', '业主诚心出售，满二南向精装两居室，楼间距大采光好', '恒大绿洲  ', '高楼层(共33层)板楼  -  东开发区', '133万', '单价13897元/平米')
('', '恒大绿洲 2室2厅 140万', '恒大绿洲  ', '中楼层(共33层)板楼  -  东开发区', '140万', '单价14433元/平米')
('', '满五年唯一住房，没有大税和个税，节省成本', '天山花园  ', '中楼层(共7层)板楼  -  天山海世界', '145万', '单价15761元/平米')
('https://image1.ljcdn.com/130100-inspection/76e9a037-ae7b-488a-a26b-b65af9553c09.jpg.296x216.jpg', '天然城 学苑路 北国商城往南 优质小区', '天然城  ', '高楼层(共26层)板楼  -  富力', '140万', '单价15238元/平米')
('', '恒大绿洲 3室2厅 160万', '恒大绿洲  ', '中楼层(共31层)板楼  -  东开发区', '160万', '单价15842元/平米')
('', '恒大绿洲 2室2厅 140万', '恒大绿洲  ', '高楼层(共33层)板楼  -  东开发区', '140万', '单价14286元/平米')
('https://image1.ljcdn.com/130100-inspection/495658e7-9c50-4da8-8650-e4676e2c31ed.jpg.296x216.jpg', '一梯两户，多层公摊小，不临街 ，单价1.2万', '花样年华  ', '中楼层(共6层)板楼  -  天山海世界', '180万', '单价12140元/平米')
('', '恒大绿洲精装三室，环境好，交通便利，配套齐全', '恒大绿洲  ', '中楼层(共33层)板楼  -  东开发区', '205万', '单价15299元/平米')
('https://image1.ljcdn.com/130100-inspection/851d0d05-62f8-4074-a3e9-f8fa526cee71.jpg.296x216.jpg', '天山熙湖   跃层两室   毛坯', '天山熙湖  ', '高楼层(共34层)板楼  -  天山海世界', '185万', '单价17453元/平米')
('', '石家庄东开发区恒大绿洲大三室南北通透.新房.', '恒大绿洲  ', '低楼层(共33层)板楼  -  东开发区', '200万', '单价14815元/平米')
('https://image1.ljcdn.com/130100-inspection/63cbad83-6bf9-4b6e-9ebe-8ae548b27394.jpg.296x216.jpg', '卓达星辰金座 3室2厅 213万', '卓达星辰金座  ', '高楼层(共23层)板楼  -  天山海世界', '213万', '单价14859元/平米')
('', '开发区 恒大绿洲 经典小三室 安静舒适 看房提前预约', '恒大绿洲  ', '中楼层(共28层)板楼  -  东开发区', '150万', '单价14852元/平米')
('https://image1.ljcdn.com/130100-inspection/6e801e90-aea9-45de-af86-bf07429158f5.jpg.296x216.jpg', '开发区 恒大绿洲 精装小三室 双湖景观 满二 随时可看', '恒大绿洲  ', '高楼层(共33层)板楼  -  东开发区', '145万', '单价15087元/平米')
('', '花样年华 3室2厅 200万', '花样年华  ', '高楼层(共7层)板楼  -  天山海世界', '200万', '单价15385元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadcd3b836f-115f-4c32-9f83-6bf8137f9fab.jpg.296x216.jpg', '同祥城眼镜户型三居室 中间楼层，现房', '同祥城  ', '低楼层(共34层)塔楼  -  天山海世界', '165万', '单价15761元/平米')
('', '恒大绿洲 精装修 三室两卫185万 个税 随时看房', '恒大绿洲  ', '高楼层(共33层)板楼  -  东开发区', '185万', '单价13806元/平米')
('', '恒大绿洲，三室一卫，个税160万', '恒大绿洲  ', '低楼层(共33层)板楼  -  东开发区', '160万', '单价14244元/平米')
