('', '蓝光coco蜜园 3室2厅 160万', '蓝光coco蜜园  ', '高楼层(共18层)暂无数据  -  安镇', '160万', '单价22510元/平米')
('', '无锡碧桂园A区 2室1厅 158万', '无锡碧桂园A区  ', '高楼层(共26层)暂无数据  -  安镇', '158万', '单价17174元/平米')
('', '紫金新城 2室2厅 120万', '紫金新城  ', '高楼层(共6层)暂无数据  -  安镇', '120万', '单价12245元/平米')
('', '映月苑 3室2厅 130万', '映月苑  ', '高楼层(共7层)暂无数据  -  东亭', '130万', '单价12443元/平米')
('', '华夏名都花苑 4室2厅 180万', '华夏名都花苑  ', '未知(共0层)暂无数据  -  安镇', '180万', '单价15653元/平米')
('', '华夏名都花苑 2室2厅 118万', '华夏名都花苑  ', '未知(共0层)暂无数据  -  安镇', '118万', '单价12408元/平米')
('', '龙湖九里香缇 4室3厅 420万', '龙湖九里香缇  ', '低楼层(共3层)暂无数据  -  安镇', '420万', '单价20193元/平米')
('', '龙湖九里香缇 4室2厅 500万', '龙湖九里香缇  ', '地下室(共3层)暂无数据  -  安镇', '500万', '单价18451元/平米')
('', '龙湖九里香缇 4室2厅 500万', '龙湖九里香缇  ', '地下室(共3层)暂无数据  -  安镇', '500万', '单价18451元/平米')
('', '云林苑北区 2室1厅 76万', '云林苑北区  ', '高楼层(共6层)暂无数据  -  东亭', '76万', '单价8838元/平米')
('', '冠达豪景苑 3室2厅 138万', '冠达豪景苑  ', '中楼层(共12层)暂无数据  -  安镇', '138万', '单价9584元/平米')
('', '龙湖九里香缇 5室3厅 600万', '龙湖九里香缇  ', '低楼层(共3层)暂无数据  -  安镇', '600万', '单价22059元/平米')
('', '聚江苑小区 3室2厅 175万', '聚江苑小区  ', '中楼层(共6层)暂无数据  -  东亭', '175万', '单价13780元/平米')
('', '蔚蓝都市花园 3室2厅 190万', '蔚蓝都市花园  ', '低楼层(共8层)暂无数据  -  东亭', '190万', '单价14961元/平米')
('', '春合苑 5室3厅 148万', '春合苑  ', '未知(共0层)暂无数据  -  东亭', '148万', '单价10648元/平米')
('', '赛维拉假日花园 3室2厅 208万', '赛维拉假日花园  ', '中楼层(共5层)暂无数据  -  东亭', '208万', '单价16250元/平米')
('', '宝城花园 3室2厅 175万', '宝城花园  ', '未知(共0层)暂无数据  -  东亭', '175万', '单价11859元/平米')
('', '芙蓉山庄A区 3室2厅 160万', '芙蓉山庄A区  ', '未知(共0层)暂无数据  -  东北塘', '160万', '单价10390元/平米')
('', '龙湖九里香缇 2室2厅 185万', '龙湖九里香缇  ', '未知(共0层)暂无数据  -  安镇', '185万', '单价21023元/平米')
('', '龙湖九里香缇 4室2厅 265万', '龙湖九里香缇  ', '未知(共0层)暂无数据  -  安镇', '265万', '单价19630元/平米')
('', '金牛苑全新精装修顶带阁未入住三开间朝南赠前后大露台', '金牛苑  ', '高楼层(共7层)暂无数据  -  安镇', '90万', '单价6767元/平米')
('', '查桥春光苑 3室2厅 103万', '查桥春光苑  ', '高楼层(共6层)暂无数据  -  安镇', '103万', '单价7464元/平米')
('', '竹苑新村 3室2厅1卫 楼梯房2楼 中等装修 总价低', '竹苑新村  ', '低楼层(共6层)暂无数据  -  东亭', '85万', '单价6911元/平米')
('', '嘉园小区 4室2厅 190万', '嘉园小区  ', '中楼层(共8层)暂无数据  -  东亭', '190万', '单价12419元/平米')
('', '恒大城A区 2室1厅 165万', '恒大城A区  ', '低楼层(共23层)暂无数据  -  安镇', '165万', '单价17554元/平米')
('', '金锡苑电梯房 2室1厅1卫  户型好 采光足 次顶楼好楼层', '金锡苑北区  ', '高楼层(共11层)暂无数据  -  东亭', '102万', '单价10527元/平米')
