('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload094bd411-6335-4002-9577-8d596cab06b8.jpg.296x216.jpg', '宁安小区，三室一厅一厨一卫优质房源，价格可谈。', '宁安小区  ', '高楼层(共7层)板楼  -  二中', '130万', '单价17685元/平米')
('', '柏林北区 2室1厅 110万', '柏林北区  ', '中楼层(共4层)板楼  -  柏林', '110万', '单价17188元/平米')
('https://image1.ljcdn.com/130100-inspection/9138ea52-655c-4e3f-bd82-15753ea06f4f.jpg.296x216.jpg', '电业局宿舍，一环里，交通方便。', '电业局宿舍  ', '高楼层(共5层)板楼  -  儿童活动中心', '148万', '单价18720元/平米')
('https://image1.ljcdn.com/130100-inspection/723ff948-966b-493b-b749-cf430eef9271.jpg.296x216.jpg', '北城路公安局宿舍+单位分的房子+阳台扩出去挺大的', '北城路公安局宿舍  ', '中楼层(共5层)板楼  -  北焦', '138万', '单价18728元/平米')
('https://image1.ljcdn.com/130100-inspection/3a1cd32a-5d65-4050-8b48-84a7d5c19d8f.jpg.296x216.jpg', '明珠花苑  中门两居室 精装修 满两年 业主诚心出售', '明珠花苑  ', '中楼层(共18层)板塔结合  -  赵陵铺', '158万', '单价16239元/平米')
('', '石铁运校宿舍 2室2厅 130万', '石铁运校宿舍  ', '高楼层(共6层)板楼  -  二中', '130万', '单价18493元/平米')
('', '国泰街27号 2室1厅 105万', '国泰街27号  ', '高楼层(共6层)板楼  -  合作路', '105万', '单价14748元/平米')
('https://image1.ljcdn.com/130100-inspection/ee92a0a3-3e9b-4d3e-bb0a-352845e445a6.jpg.296x216.jpg', '联强生活小区 2室1厅 88万', '联强生活小区  ', '高楼层(共6层)板楼  -  高柱', '88万', '单价14667元/平米')
('', '东诚小区 2室1厅 100万', '东诚小区  ', '高楼层(共6层)板楼  -  红星街', '100万', '单价14926元/平米')
('', '星河御城 2室2厅 185万', '星河御城  ', '高楼层(共27层)板楼  -  赵陵铺', '185万', '单价18317元/平米')
('', '石铁三十二宿舍 1室1厅 70万', '石铁三十二宿舍  ', '高楼层(共5层)板楼  -  省人民医院', '70万', '单价17677元/平米')
('', '北后小区颐和居 2室2厅 198万', '北后小区颐和居  ', '中楼层(共6层)板楼  -  二中', '198万', '单价18505元/平米')
('', '联盟小区 3室1厅 160万', '联盟小区  ', '低楼层(共6层)板楼  -  西三庄', '160万', '单价21740元/平米')
('', '鹏远公寓 2室2厅 178万', '鹏远公寓  ', '中楼层(共8层)板楼  -  九中', '178万', '单价16793元/平米')
('https://image1.ljcdn.com/130100-inspection/45413422-f18c-4cc8-ad81-43eec271f3e7.jpg.296x216.jpg', '精装两室两厅单位的宿舍实际面积大', '馨华园  ', '中楼层(共6层)板楼  -  北站', '173万', '单价14297元/平米')
('https://image1.ljcdn.com/130100-inspection/641e425b-5165-463b-ad0c-f486db1d6000.jpg.296x216.jpg', '省外贸纺织宿舍 3室2厅 190万', '省外贸纺织宿舍  ', '高楼层(共7层)板楼  -  北焦', '190万', '单价14477元/平米')
('https://image1.ljcdn.com/130100-inspection/6a542abc-7db8-4343-a29f-3bc7ba40b72a.jpg.296x216.jpg', '柏林北区 2室1厅 105万', '柏林北区  ', '低楼层(共6层)板楼  -  柏林', '105万', '单价17797元/平米')
('', '聚贤里 2室1厅 108万', '聚贤里  ', '中楼层(共5层)板楼  -  二中', '108万', '单价18000元/平米')
('', '苏秀苑 3室2厅 215万', '苏秀苑  ', '高楼层(共27层)板楼  -  赵陵铺', '215万', '单价17494元/平米')
('https://image1.ljcdn.com/130100-inspection/c401ce99-4967-4c5b-9914-ff18396bf46e.jpg.296x216.jpg', '联盟小区 2室1厅 110万', '联盟小区  ', '中楼层(共7层)塔楼  -  西三庄', '110万', '单价15830元/平米')
('', '石飞宿舍 2室1厅 110万', '石飞宿舍  ', '中楼层(共5层)板楼  -  红星街', '110万', '单价16101元/平米')
('', '河北印染机械厂宿舍 2室1厅 90万', '河北印染机械厂宿舍  ', '中楼层(共5层)暂无数据  -  高柱', '90万', '单价16854元/平米')
('', '电业局宿舍 2室1厅 160万', '电业局宿舍  ', '低楼层(共7层)板楼  -  儿童活动中心', '160万', '单价20302元/平米')
('', '石铁三十二宿舍 3室1厅 177万', '石铁三十二宿舍  ', '中楼层(共5层)板楼  -  省人民医院', '177万', '单价18992元/平米')
('', '纳帕溪谷 5室2厅 450万', '纳帕溪谷  ', '未知(共0层)暂无数据  -  杜北', '450万', '单价14424元/平米')
('', '北苑小区 2室1厅 140万', '北苑小区  ', '中楼层(共7层)板楼  -  北苑', '140万', '单价18667元/平米')
('https://image1.ljcdn.com/130100-inspection/172e0717-6041-4e06-ba15-10563dc653e2.jpg.296x216.jpg', '新华区成熟社区 满五唯一 中间楼层 看房方便', '信达花园北区  ', '中楼层(共6层)板楼  -  省人民医院', '147万', '单价18627元/平米')
('https://image1.ljcdn.com/130100-inspection/76dac21f-4cdb-4715-9b30-c208feb40dc8.jpg.296x216.jpg', '东诚小区 精装两居室 满二 业主诚心出售', '东诚小区  ', '高楼层(共6层)板楼  -  红星街', '120万', '单价17781元/平米')
('https://image1.ljcdn.com/130100-inspection/562e203d-5506-4760-a6d1-a067aa74b0a7.jpg.296x216.jpg', '铁路12宿舍 3室1厅 128万', '铁路12宿舍  ', '中楼层(共7层)板楼  -  二中', '128万', '单价17878元/平米')
('', '石铁三十一宿舍 1室1厅 60万', '石铁三十一宿舍  ', '低楼层(共6层)板楼  -  省人民医院', '60万', '单价16575元/平米')
('', '华泰家园 1室1厅 43万', '华泰家园  ', '低楼层(共11层)塔楼  -  二中', '43万', '单价10975元/平米')
('https://image1.ljcdn.com/130100-inspection/06beb1d4-e23b-4274-8088-8960220369ec.jpg.296x216.jpg', '联盟小区 2室2厅 160万', '联盟小区  ', '低楼层(共6层)板楼  -  西三庄', '160万', '单价19303元/平米')
('', '三建宿舍 1室1厅 105万', '三建宿舍  ', '中楼层(共6层)板楼  -  红星街', '105万', '单价18744元/平米')
('', '华强国际写字楼 1室1厅 70万', '华强国际写字楼  ', '中楼层(共29层)板楼  -  二中', '70万', '单价13614元/平米')
('', '泰安小区 2室1厅 146万', '泰安小区  ', '高楼层(共6层)暂无数据  -  儿童活动中心', '146万', '单价17805元/平米')
('', '宁安小区 2室1厅 170万', '宁安小区  ', '中楼层(共7层)板楼  -  二中', '170万', '单价23288元/平米')
('', '纳帕溪谷 4室2厅 330万', '纳帕溪谷  ', '未知(共0层)暂无数据  -  杜北', '330万', '单价12693元/平米')
('', '柏林北区 2室1厅 105万', '柏林北区  ', '低楼层(共6层)板楼  -  柏林', '105万', '单价18522元/平米')
('https://image1.ljcdn.com/130100-inspection/46e8f34b-cd1b-4652-b1e1-cf1b64a4dbd5.jpg.296x216.jpg', '楼层好，满五年，南北通透三室两厅', '北苑小区  ', '中楼层(共4层)板楼  -  北苑', '220万', '单价17321元/平米')
('https://image1.ljcdn.com/130100-inspection/4dc8b8b7-9ced-4df1-b220-22973034d40a.jpg.296x216.jpg', '市第二建筑公司宿舍 2室1厅 96万', '市第二建筑公司宿舍  ', '高楼层(共6层)板楼  -  北焦', '96万', '单价18251元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadc2a22e0a-c8de-4b1e-95e3-fd9332565e49.jpg.296x216.jpg', '商检局宿舍  一居室   诚心出售', '商检局宿舍  ', '中楼层(共6层)板楼  -  北苑', '78万', '单价19109元/平米')
('', '联盟小区 2室1厅 103万', '联盟小区  ', '低楼层(共7层)塔楼  -  西三庄', '103万', '单价19050元/平米')
('', '高柱大厦 1室0厅 35万', '高柱大厦  ', '中楼层(共23层)板塔结合  -  高柱', '35万', '单价7783元/平米')
('https://image1.ljcdn.com/130100-inspection/eed83062-fc93-48a1-8b0e-58a8f999e82f.jpg.296x216.jpg', '无抵押 满二 交通便利   配套成熟', '电大西街社区  ', '中楼层(共5层)板楼  -  北焦', '75万', '单价20216元/平米')
('', '宝力小区 2室2厅 140万', '宝力小区  ', '低楼层(共7层)板楼  -  红星街', '140万', '单价17141元/平米')
('', '华强国际写字楼 1室1厅 41.31万', '华强国际写字楼  ', '高楼层(共29层)板楼  -  二中', '41.4万', '单价9801元/平米')
('', '太行生活区 2室1厅 135万', '太行生活区  ', '中楼层(共6层)板楼  -  九中', '135万', '单价20150元/平米')
('', '柏林北区 1室1厅 73万', '柏林北区  ', '中楼层(共6层)板楼  -  柏林', '73万', '单价17693元/平米')
('', '安康花园 4室2厅 290万', '安康花园  ', '高楼层(共6层)板楼  -  赵陵铺', '290万', '单价13616元/平米')
('', '柏林北区 1室1厅 68万', '柏林北区  ', '中楼层(共6层)板楼  -  柏林', '68万', '单价16053元/平米')
('https://image1.ljcdn.com/130100-inspection/b60e5134-d881-41bf-881d-63007efc7b9e.jpg.296x216.jpg', '精装带平台实际面积117，满五年，全阳户型，有钥匙。', '石钢宿舍  ', '中楼层(共6层)板楼  -  红星街', '195万', '单价17951元/平米')
('https://image1.ljcdn.com/130100-inspection/ec164e04-07fc-4f6c-b0fc-546d0ff76dfb.jpg.296x216.jpg', '联盟小区 3室2厅 145万', '联盟小区  ', '高楼层(共6层)板楼  -  西三庄', '145万', '单价16392元/平米')
('https://image1.ljcdn.com/130100-inspection/211b89b6-7f54-42e5-8519-0b3d03316361.jpg.296x216.jpg', '联盟小区 2室1厅 81万', '联盟小区  ', '中楼层(共7层)塔楼  -  西三庄', '81万', '单价16743元/平米')
('', '联盟小区 3室2厅 180万', '联盟小区  ', '低楼层(共6层)板楼  -  西三庄', '180万', '单价22500元/平米')
('', '聚贤里 2室1厅 100万', '聚贤里  ', '高楼层(共6层)板楼  -  二中', '100万', '单价16394元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload4b76c7b8-71b1-4b76-b6d5-66cf7dd85cb7.jpg.296x216.jpg', '新华 大厂子巷小区 九中 满五年 业主诚心出售', '大厂子巷小区  ', '中楼层(共7层)板楼  -  二中', '100万', '单价15242元/平米')
('', '石飞宿舍 2室1厅 110万', '石飞宿舍  ', '低楼层(共4层)板楼  -  红星街', '110万', '单价22917元/平米')
('', '东诚小区 2室1厅 110万', '东诚小区  ', '低楼层(共6层)板楼  -  红星街', '110万', '单价16667元/平米')
('', '西焦住宅中区 2室2厅 190万', '西焦住宅中区  ', '中楼层(共6层)板楼  -  合作路', '190万', '单价19508元/平米')
('', '明珠花苑 2室2厅 152万', '明珠花苑  ', '中楼层(共18层)板塔结合  -  赵陵铺', '152万', '单价15671元/平米')
('', '柏林北区 1室1厅 68万', '柏林北区  ', '高楼层(共6层)板楼  -  柏林', '68万', '单价16635元/平米')
('https://image1.ljcdn.com/130100-inspection/06b9aa79-70a2-4fce-be01-073544c2098b.jpg.296x216.jpg', '泰安小区 2室2厅 167万', '泰安小区  ', '高楼层(共16层)板楼  -  儿童活动中心', '167万', '单价18924元/平米')
('https://image1.ljcdn.com/130100-inspection/183473a1-448f-42a4-b412-8f89251259b6.jpg.296x216.jpg', '新华区 北郡E区 毛坯三居 通透户型 三室两卫', '北郡五区  ', '高楼层(共33层)板楼  -  赵陵铺', '185万', '单价13575元/平米')
('https://image1.ljcdn.com/130100-inspection/4f175b66-c8e3-48b9-946b-47c20408fd19.jpg.296x216.jpg', '房子满五  唯一  有小房   业主诚心出售', '市第二建筑公司宿舍  ', '高楼层(共5层)板楼  -  北焦', '98万', '单价17491元/平米')
('', '市第二建筑公司宿舍 2室1厅 120万', '市第二建筑公司宿舍  ', '低楼层(共6层)板楼  -  北焦', '120万', '单价21418元/平米')
('', '嘉实红人公馆 1室1厅 75万', '嘉实红人公馆  ', '中楼层(共32层)板塔结合  -  省人民医院', '75万', '单价18760元/平米')
('https://image1.ljcdn.com/130100-inspection/1f8acc0a-8c8c-4c8f-8795-d771e6a8d50e.jpg.296x216.jpg', '弘石湾 4室2厅 330万', '弘石湾  ', '中楼层(共19层)板楼  -  水上公园', '330万', '单价20028元/平米')
('', '石飞宿舍 2室1厅 95万', '石飞宿舍  ', '低楼层(共4层)板楼  -  红星街', '95万', '单价19792元/平米')
('', '馨华园 2室1厅 170万', '馨华园  ', '中楼层(共6层)板楼  -  北站', '170万', '单价17447元/平米')
('', '迎春巷15号院 3室2厅 329万', '迎春巷15号院  ', '中楼层(共5层)板楼  -  省人民医院', '329万', '单价26320元/平米')
('', '燕都紫庭 3室2厅 220万', '燕都紫庭  ', '高楼层(共22层)板楼  -  赵陵铺', '220万', '单价18020元/平米')
('', '林荫大院 3室2厅 410万', '林荫大院  ', '中楼层(共27层)板楼  -  北焦', '410万', '单价30371元/平米')
('https://image1.ljcdn.com/130100-inspection/beabb6c9-a31c-40e3-9d88-e2b6cdd8a6af.jpg.296x216.jpg', '万信花园 2室1厅 210万', '万信花园  ', '高楼层(共6层)板楼  -  水上公园', '210万', '单价15916元/平米')
('https://image1.ljcdn.com/130100-inspection/2557b111-e3d6-40c4-a5ee-ca529d074be6.jpg.296x216.jpg', '联强生活小区 2室1厅 110万', '联强生活小区  ', '低楼层(共6层)板楼  -  高柱', '110万', '单价18389元/平米')
('https://image1.ljcdn.com/130100-inspection/51bf7775-74ec-4895-af27-3efd31393c56.jpg.296x216.jpg', '滨湖新村 2室2厅 180万', '滨湖新村  ', '中楼层(共6层)暂无数据  -  高柱', '180万', '单价17764元/平米')
('', '北郡二区 2室2厅 135万', '北郡二区  ', '高楼层(共33层)板楼  -  赵陵铺', '135万', '单价15447元/平米')
('', '嘉实红人公馆 1室1厅 75万', '嘉实红人公馆  ', '中楼层(共32层)板塔结合  -  省人民医院', '75万', '单价18760元/平米')
('https://image1.ljcdn.com/130100-inspection/8bd4e362-f4b2-48ec-99f2-213959150194.jpg.296x216.jpg', '燕都金地城 4室2厅 315万', '燕都金地城  ', '高楼层(共6层)板楼  -  赵陵铺', '315万', '单价15366元/平米')
('', '宝力小区 2室1厅 125万', '宝力小区  ', '低楼层(共6层)板楼  -  红星街', '125万', '单价18383元/平米')
('', '龙城公寓 1室1厅 60万', '龙城公寓  ', '高楼层(共13层)板楼  -  二中', '60万', '单价14610元/平米')
('', '车辆厂宿舍 2室2厅 190万', '车辆厂宿舍  ', '低楼层(共6层)板楼  -  二中', '190万', '单价20252元/平米')
('', '石家庄市第一看守所宿舍 3室2厅 310万', '石家庄市第一看守所宿舍  ', '高楼层(共6层)板楼  -  水上公园', '310万', '单价17716元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadb92699b9-429d-4114-9afa-097566755b58.jpg.296x216.jpg', '品汇大厦 精装一居室 房子空着 随时能看房', '品汇大厦  ', '中楼层(共24层)板塔结合  -  二中', '43万', '单价5929元/平米')
('https://image1.ljcdn.com/130100-inspection/ec31551c-83b3-4b31-b293-3fcc568317c0.jpg.296x216.jpg', '桥东区政府宿舍，南北通透两室，配套齐全，出行方便。', '汽车运输公司六队  ', '高楼层(共6层)板楼  -  红星街', '99万', '单价16681元/平米')
('https://image1.ljcdn.com/130100-inspection/2fdd71c2-6fcd-43a3-9e0f-9b6e2b045c6c.jpg.296x216.jpg', '天域嘉园 3室2厅 180万', '天域嘉园  ', '高楼层(共26层)板楼  -  赵陵铺', '180万', '单价15930元/平米')
('', '市副食盐业总公司 2室1厅 135万', '市副食盐业总公司  ', '中楼层(共8层)板楼  -  九中', '135万', '单价17463元/平米')
('', '鑫润名居 2室2厅 175万', '鑫润名居  ', '高楼层(共28层)板塔结合  -  二中', '175万', '单价17338元/平米')
('', '宝力小区 2室1厅 115万', '宝力小区  ', '高楼层(共6层)板楼  -  红星街', '115万', '单价17088元/平米')
('', '新文里7号 3室1厅 158万', '新文里7号  ', '中楼层(共8层)板楼  -  北站', '158万', '单价17083元/平米')
('', '同安路9号院 2室1厅 132万', '同安路9号院  ', '中楼层(共5层)暂无数据  -  北苑', '132万', '单价19470元/平米')
('', '滨湖新村 3室2厅 235万', '滨湖新村  ', '高楼层(共6层)暂无数据  -  高柱', '235万', '单价14688元/平米')
('https://image1.ljcdn.com/130100-inspection/0d3649de-2269-4b67-80fc-ce9e9c78f37f.jpg.296x216.jpg', '安康花园精装三居室，采光充足，南北通透，户型方正', '安康花园  ', '高楼层(共6层)板楼  -  赵陵铺', '205万', '单价13382元/平米')
('https://image1.ljcdn.com/130100-inspection/7bfa1a5e-8cd5-4560-9c8e-0fb925a6871b.jpg.296x216.jpg', '北郡二区 3室2厅 175万', '北郡二区  ', '低楼层(共33层)暂无数据  -  赵陵铺', '175万', '单价15766元/平米')
('', '钟强花园 2室1厅 170万', '钟强花园  ', '低楼层(共11层)暂无数据  -  北苑', '170万', '单价20890元/平米')
('', '宁安小区 3室2厅 220万', '宁安小区  ', '中楼层(共7层)板楼  -  二中', '220万', '单价15966元/平米')
('', '东诚小区 2室1厅 115万', '东诚小区  ', '高楼层(共6层)板楼  -  红星街', '115万', '单价17425元/平米')
('', '信达花园北区 2室2厅 136万', '信达花园北区  ', '高楼层(共7层)板楼  -  省人民医院', '136万', '单价16061元/平米')
('', '北新街106号 2室1厅 190万', '北新街106号  ', '低楼层(共7层)板楼  -  九中', '190万', '单价18775元/平米')
('', '华泰家园 1室1厅 46万', '华泰家园  ', '中楼层(共11层)塔楼  -  二中', '46万', '单价10223元/平米')
('', '联盟小区 2室1厅 125万', '联盟小区  ', '高楼层(共6层)板楼  -  西三庄', '125万', '单价20293元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadc791af50-0f60-41c5-95d9-471625426517.jpg.296x216.jpg', '精装修，大户型，南北通透，采光充足', '九中街73号  ', '高楼层(共7层)板楼  -  九中', '278万', '单价16807元/平米')
('https://image1.ljcdn.com/130100-inspection/29a8c673-73e0-4d27-acbc-c93478fd4c88.jpg.296x216.jpg', '精装2室 满五 中间楼层 采光好 户型正', '高柱小区  ', '中楼层(共5层)板楼  -  高柱', '100万', '单价15836元/平米')
('', '新苑南区 2室1厅 85万', '新苑南区  ', '高楼层(共6层)板楼  -  赵陵铺', '85万', '单价12647元/平米')
('', '电子第十三所 2室1厅 113万', '电子第十三所  ', '中楼层(共6层)板楼  -  合作路', '113万', '单价18583元/平米')
('', '义西小区 2室2厅 162万', '义西小区  ', '中楼层(共6层)板楼  -  红星街', '162万', '单价17921元/平米')
('', '润联馨城 2室2厅 210万', '润联馨城  ', '中楼层(共18层)板楼  -  九中', '210万', '单价23138元/平米')
('', '联强生活小区 2室1厅 98万', '联强生活小区  ', '低楼层(共6层)板楼  -  高柱', '98万', '单价15258元/平米')
('', '观水文苑北区 3室2厅 253万', '观水文苑北区  ', '高楼层(共16层)暂无数据  -  水上公园', '253万', '单价18008元/平米')
('', '北苑小区 2室1厅 123万', '北苑小区  ', '低楼层(共7层)板楼  -  北苑', '123万', '单价16400元/平米')
('https://image1.ljcdn.com/130100-inspection/5f4f0212-0e68-495d-a3bb-048d54b631d9.jpg.296x216.jpg', '交通方便 一梯二户 南北通透 满五唯一', '中华绿园  ', '中楼层(共7层)板楼  -  北站', '195万', '单价19361元/平米')
('https://image1.ljcdn.com/130100-inspection/fd4a8fdd-8bf2-42ea-9002-f583c4172d2e.JPG.296x216.jpg', '友谊大街天苑小区 业主置换新房，诚心出售', '天苑生活小区  ', '高楼层(共6层)板楼  -  天苑', '95万', '单价14741元/平米')
('', '新苑南区 2室1厅 99万', '新苑南区  ', '低楼层(共6层)板楼  -  赵陵铺', '99万', '单价14957元/平米')
('', '华海园 1室1厅 140万', '华海园  ', '中楼层(共18层)板楼  -  二中', '140万', '单价24391元/平米')
('', '苏秀苑 2室2厅 150万', '苏秀苑  ', '中楼层(共23层)板楼  -  赵陵铺', '150万', '单价16419元/平米')
('', '计生委宿舍 1室1厅 70万', '计生委宿舍  ', '中楼层(共5层)板楼  -  高柱', '70万', '单价17540元/平米')
('', '一建生活区 2室1厅 130万', '一建生活区  ', '高楼层(共6层)板楼  -  北苑', '130万', '单价15567元/平米')
('', '和平西路484号 3室2厅 200万', '和平西路484号  ', '低楼层(共6层)暂无数据  -  合作路', '200万', '单价19418元/平米')
('', '工程技术学院宿舍 1室1厅 85万', '工程技术学院宿舍  ', '高楼层(共6层)板楼  -  西三庄', '85万', '单价21541元/平米')
('https://image1.ljcdn.com/130100-inspection/8ff3a92e-b235-46ed-9d8b-b663cde99267.jpg.296x216.jpg', '盛世天骄 精装修一居室 中高楼层 交通便利 品质社区', '盛世天骄花苑  ', '高楼层(共23层)板楼  -  合作路', '105万', '单价19812元/平米')
('', '东袁小区 3室2厅 206万', '东袁小区  ', '高楼层(共6层)板楼  -  儿童活动中心', '206万', '单价17102元/平米')
('', '精装婚房新苑小区，南北户型，带地下室', '新苑小区  ', '低楼层(共6层)板楼  -  赵陵铺', '92万', '单价15403元/平米')
('', '龙城公寓 3室2厅 220万', '龙城公寓  ', '低楼层(共13层)板楼  -  二中', '220万', '单价14121元/平米')
('', '石飞宿舍 2室1厅 103万', '石飞宿舍  ', '低楼层(共5层)板楼  -  红星街', '103万', '单价17167元/平米')
('', '35中宿舍 1室1厅 63万', '35中宿舍  ', '未知(共0层)暂无数据  -  二中', '63万', '单价15000元/平米')
('', '鑫润名居 2室1厅 141.08万', '鑫润名居  ', '高楼层(共28层)板塔结合  -  二中', '141.1万', '单价20000元/平米')
('', '河北省人民医院家属楼 2室1厅 105万', '河北省人民医院家属楼  ', '中楼层(共5层)板楼  -  北焦', '105万', '单价17046元/平米')
('', '联盟小区 2室1厅 125万', '联盟小区  ', '中楼层(共6层)板楼  -  西三庄', '125万', '单价19128元/平米')
('https://image1.ljcdn.com/130100-inspection/7c7d9f81-6ecc-47da-b937-c39618d4ea7b.jpg.296x216.jpg', '联盟小区 2室1厅 118万', '联盟小区  ', '高楼层(共6层)板楼  -  西三庄', '118万', '单价17740元/平米')
('', '天苑生活小区 1室1厅 67万', '天苑生活小区  ', '低楼层(共6层)板楼  -  天苑', '67万', '单价15829元/平米')
('', '信达花园大型社区 小区环境优美 治安好 小区方便停车', '信达花园北区  ', '低楼层(共7层)板楼  -  省人民医院', '140万', '单价18249元/平米')
('', '龙城公寓 3室2厅 210万', '龙城公寓  ', '低楼层(共13层)板楼  -  二中', '210万', '单价13427元/平米')
('', '柏林北区 1室0厅 43万', '柏林北区  ', '低楼层(共4层)板楼  -  柏林', '43万', '单价17200元/平米')
('', '柏林北区 2室1厅 85万', '柏林北区  ', '高楼层(共5层)板楼  -  柏林', '85万', '单价14706元/平米')
('', '省林科院宿舍 2室2厅 95万', '省林科院宿舍  ', '未知(共0层)暂无数据  -  杜北', '95万', '单价12041元/平米')
('', '联盟小区 2室1厅 110万', '联盟小区  ', '中楼层(共6层)板楼  -  西三庄', '110万', '单价20184元/平米')
('https://image1.ljcdn.com/130100-inspection/5154991c-bc8e-47ae-b5ef-dce241f02251.jpg.296x216.jpg', '联盟小区 3室1厅 154万', '联盟小区  ', '低楼层(共6层)板楼  -  西三庄', '154万', '单价17987元/平米')
('', '万信花园 3室2厅 310万', '万信花园  ', '中楼层(共5层)板楼  -  水上公园', '310万', '单价20442元/平米')
('', '三居室 功能齐全 无遮挡 看房方便', '民族路100号院  ', '低楼层(共5层)板楼  -  二中', '125万', '单价15665元/平米')
('', '华泰家园 2室1厅 174.23万', '华泰家园  ', '中楼层(共12层)塔楼  -  二中', '174.3万', '单价14000元/平米')
('', '红星街教委宿舍 3室2厅 179.5万', '红星街教委宿舍  ', '高楼层(共6层)板楼  -  柏林', '179.5万', '单价15804元/平米')
('', '天域嘉园 1室1厅 105万', '天域嘉园  ', '低楼层(共26层)板楼  -  赵陵铺', '105万', '单价16204元/平米')
('', '和平西路161号 3室2厅 240万', '和平西路161号  ', '低楼层(共6层)板楼  -  九中', '240万', '单价20016元/平米')
('', '河北印染机械厂宿舍 2室1厅 99万', '河北印染机械厂宿舍  ', '低楼层(共6层)暂无数据  -  高柱', '99万', '单价18999元/平米')
('', '中华北大街单位宿舍 3室1厅 130万', '中华北大街单位宿舍  ', '低楼层(共6层)板楼  -  九中', '130万', '单价17258元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload5018ddf6-1e63-41b6-9c3a-71991e52a129.jpg.296x216.jpg', '水上公园旁 可配合满二年 价格可谈 婚房全南大两居', '方达小区  ', '高楼层(共6层)板楼  -  水上公园', '127万', '单价14536元/平米')
('https://image1.ljcdn.com/130100-inspection/08b5c9a1-ea47-441f-9574-55d4bc10f1a7.jpg.296x216.jpg', '联强生活小区 2室1厅 105万', '联强生活小区  ', '低楼层(共6层)板楼  -  高柱', '105万', '单价18750元/平米')
('https://image1.ljcdn.com/130100-inspection/36c380e2-c618-4218-b43b-1d53846e0604.jpg.296x216.jpg', '嘉实红人公馆 2室1厅 128万', '嘉实红人公馆  ', '高楼层(共32层)板塔结合  -  省人民医院', '128万', '单价18074元/平米')
('', '鑫润名居 2室2厅 145万', '鑫润名居  ', '中楼层(共28层)板塔结合  -  二中', '145万', '单价16049元/平米')
('', '滨华路政府宿舍 2室2厅 181万', '滨华路政府宿舍  ', '高楼层(共6层)板楼  -  高柱', '181万', '单价14959元/平米')
('', '新华服装厂宿舍 2室1厅 125万', '新华服装厂宿舍  ', '高楼层(共6层)板楼  -  九中', '125万', '单价17124元/平米')
('', '北后小区 2室1厅 92万', '北后小区  ', '高楼层(共7层)板楼  -  二中', '92万', '单价14692元/平米')
('', '工程技术学院宿舍 2室1厅 100万', '工程技术学院宿舍  ', '高楼层(共6层)板楼  -  西三庄', '100万', '单价18908元/平米')
('', '联强生活小区 2室1厅 101万', '联强生活小区  ', '中楼层(共6层)板楼  -  高柱', '101万', '单价17004元/平米')
('', '大厂子巷小区 1室1厅 65万', '大厂子巷小区  ', '低楼层(共6层)板楼  -  二中', '65万', '单价15663元/平米')
('', '北郡一区 2室1厅 145万', '北郡一区  ', '高楼层(共33层)板楼  -  赵陵铺', '145万', '单价15592元/平米')
('https://image1.ljcdn.com/130100-inspection/21467e3b-8936-4f91-86a4-0401ba301fa0.jpg.296x216.jpg', '安康花园 2室2厅 165万', '安康花园  ', '高楼层(共6层)板楼  -  赵陵铺', '165万', '单价14856元/平米')
('https://image1.ljcdn.com/130100-inspection/a679b204-6562-4983-bdcd-02cf52373bdd.jpg.296x216.jpg', '联盟小区 2室1厅 115万', '联盟小区  ', '高楼层(共6层)板楼  -  西三庄', '115万', '单价16471元/平米')
('', '华海园 1室0厅 115万', '华海园  ', '低楼层(共18层)板楼  -  二中', '115万', '单价19897元/平米')
('', '天山新公爵西区 3室2厅 450万', '天山新公爵西区  ', '中楼层(共7层)暂无数据  -  九中', '450万', '单价28302元/平米')
('', '高柱小区 2室1厅 95万', '高柱小区  ', '高楼层(共5层)板楼  -  高柱', '95万', '单价17642元/平米')
('', '联强小区安居园 2室1厅 135万', '联强小区安居园  ', '高楼层(共7层)板楼  -  水上公园', '135万', '单价17533元/平米')
('', '和平西路484号 1室1厅 70万', '和平西路484号  ', '高楼层(共6层)暂无数据  -  合作路', '70万', '单价16041元/平米')
('', '北合街48号 精装婚房三室 未住过人 南北向三居', '北合街48号院  ', '低楼层(共4层)板楼  -  合作路', '148万', '单价26025元/平米')
('', '北郡，135万两室，环境优雅，机场口片区，', '北郡一区  ', '高楼层(共33层)板楼  -  赵陵铺', '135万', '单价14517元/平米')
('https://image1.ljcdn.com/130100-inspection/44d2491d-f276-4be2-8bc9-a76f45262927.jpg.296x216.jpg', '省直西苑小区 1室1厅 132万', '省直西苑小区  ', '中楼层(共8层)板楼  -  合作路', '132万', '单价23572元/平米')
('https://image1.ljcdn.com/130100-inspection/cd7c13ad-cf5e-4589-86f3-750d0762389d.jpg.296x216.jpg', '联盟小区 1室1厅 80万', '联盟小区  ', '中楼层(共7层)塔楼  -  西三庄', '80万', '单价16509元/平米')
